路由	仓库	路由定义	组件文件
/channelMgt	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:246	scm-vue-all-productmgt/src/views/channelMgt/index.vue
/channelMgt/add	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:251	scm-vue-all-productmgt/src/views/channelMgt/add.vue
/configMaterialCategory	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:350	scm-vue-all-productmgt/src/views/configMaterialCategory/index.vue
/configMaterialCategory/add	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:355	scm-vue-all-productmgt/src/views/configMaterialCategory/add.vue
/contractPushMall	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:286	scm-vue-all-productmgt/src/views/contractPushMall/index.vue
/contractReport	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:497	scm-vue-all-productmgt/src/views/reportMgt/contractReport/index.vue
/disposalResultMgt	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:471	scm-vue-all-productmgt/src/views/idleMaterial/disposalResultMgt/index.vue
/disposalResultMgt/add	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:476	scm-vue-all-productmgt/src/views/idleMaterial/disposalResultMgt/add.vue
/enterpriseBuyReport	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:539	scm-vue-all-productmgt/src/views/reportMgt/enterpriseBuyReport/index.vue
/enterpriseBuyReport/comparePrice	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:551	scm-vue-all-productmgt/src/views/reportMgt/enterpriseBuyReport/comparePrice.vue
/enterpriseBuyReport/confirmCount	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:545	scm-vue-all-productmgt/src/views/reportMgt/enterpriseBuyReport/confirmCount.vue
/evaluateReport	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:459	scm-vue-all-productmgt/src/views/evaluateReport/index.vue
/evaluateReport/supplier	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:465	scm-vue-all-productmgt/src/views/evaluateReport/supplier.vue
/evaluationTemplateMgt	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:414	scm-vue-all-productmgt/src/views/evaluationTemplateMgt/index.vue
/evaluationTemplateMgt/add	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:425	scm-vue-all-productmgt/src/views/evaluationTemplateMgt/add.vue
/evaluationTemplateMgt/query	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:420	scm-vue-all-productmgt/src/views/evaluationTemplateMgt/query.vue
/factoryProOrgMgt	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:336	scm-vue-all-productmgt/src/views/factoryProOrgMgt/index.vue
/factoryProOrgMgt/add	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:341	scm-vue-all-productmgt/src/views/factoryProOrgMgt/add.vue
/idleMaterialLedger	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:485	scm-vue-all-productmgt/src/views/idleMaterial/idleMaterialLedger/index.vue
/idleMaterialMgt	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:431	scm-vue-all-productmgt/src/views/idleMaterial/idleMaterialMgt/index.vue
/idleMaterialMgt/add	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:436	scm-vue-all-productmgt/src/views/idleMaterial/idleMaterialMgt/add.vue
/idleMaterialMgt/detail	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:444	scm-vue-all-productmgt/src/views/idleMaterial/idleMaterialMgt/detail.vue
/internalCollaboration/matterColumnMan	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:575	scm-vue-all-productmgt/src/views/internalCollaboration/matterColumnMan/index.vue
/manageWelfareProduct/welfareProductDownShelf	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:55	scm-vue-all-productmgt/src/views/manageWelfareProduct/welfareProductDownShelf/index.vue
/manageWelfareProduct/welfareProductOffShelfCheck	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:226	scm-vue-all-productmgt/src/views/manageWelfareProduct/welfareProductOffShelfCheck/index.vue
/manageWelfareProduct/welfareProductOnShelf	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:34	scm-vue-all-productmgt/src/views/manageWelfareProduct/welfareProductOnShelf/index.vue
/manageWelfareProduct/welfareProductOnShelf/Detail	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:40	scm-vue-all-productmgt/src/views/manageWelfareProduct/welfareProductOnShelf/Detail.vue
/manageWelfareProduct/welfareProductOnShelfCheck	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:206	scm-vue-all-productmgt/src/views/manageWelfareProduct/welfareProductOnShelfCheck/index.vue
/manageWelfareProduct/welfareProductOnShelfCheck/detail	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:211	scm-vue-all-productmgt/src/views/manageWelfareProduct/welfareProductOnShelfCheck/detail.vue
/nbxtConsultingStaReport	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:557	scm-vue-all-productmgt/src/views/reportMgt/nbxtConsultingStaReport/index.vue
/nbxtOrderReport	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:563	scm-vue-all-productmgt/src/views/reportMgt/nbxtOrderReport/index.vue
/nbxtTransactionDataReport	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:569	scm-vue-all-productmgt/src/views/reportMgt/nbxtTransactionDataReport/index.vue
/orderReport	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:491	scm-vue-all-productmgt/src/views/reportMgt/orderReport/index.vue
/planApproval	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:322	scm-vue-all-productmgt/src/views/planApproval/index.vue
/planApproval/detail	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:327	scm-vue-all-productmgt/src/views/planApproval/detail.vue
/priceCompareConfigMgt	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:453	scm-vue-all-productmgt/src/views/priceCompareConfigMgt/index.vue
/procurementPlanMgt	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:232	scm-vue-all-productmgt/src/views/procurementPlanMgt/index.vue
/procurementPlanMgt/detail	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:237	scm-vue-all-productmgt/src/views/procurementPlanMgt/detail.vue
/procurementScopeConfig	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:304	scm-vue-all-productmgt/src/views/procurementScopeConfig/index.vue
/procurementScopeQuery	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:310	scm-vue-all-productmgt/src/views/procurementScopeConfig/index.vue
/productCategoryMgt/GuideCategoryList	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:130	scm-vue-all-productmgt/src/views/productCategoryMgt/FrontendCategoryMgt/index.vue
/productCategoryMgt/GuideCategoryList/detail	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:135	scm-vue-all-productmgt/src/views/productCategoryMgt/FrontendCategoryMgt/Detail.vue
/productCategoryMgt/ProductCategoryList	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:110	scm-vue-all-productmgt/src/views/productCategoryMgt/BackendCategoryMgt/index.vue
/productCategoryMgt/ProductCategoryList/detail	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:115	scm-vue-all-productmgt/src/views/productCategoryMgt/BackendCategoryMgt/Detail.vue
/productCategoryMgt/ProductCategoryList/query	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:124	scm-vue-all-productmgt/src/views/productCategoryMgt/BackendCategoryMgt/query.vue
/productCategoryMgt/ProductSPU	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:145	scm-vue-all-productmgt/src/views/productCategoryMgt/SPUMgt/index.vue
/productCategoryMgt/ProductSPU/add	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:160	scm-vue-all-productmgt/src/views/productCategoryMgt/SPUMgt/Add.vue
/productCategoryMgt/ProductSPU/detail	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:155	scm-vue-all-productmgt/src/views/productCategoryMgt/SPUMgt/Detail.vue
/productCategoryMgt/ProductSPU/preview	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:150	scm-vue-all-productmgt/src/views/productCategoryMgt/SPUMgt/Preview.vue
/productMgt/ProductDownShelf	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:49	scm-vue-all-productmgt/src/views/productMgt/ProductDownShelf/index.vue
/productMgt/ProductInfoModify	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:65	scm-vue-all-productmgt/src/views/productMgt/ProductPublishMgt/Detail.vue
/productMgt/ProductLabeledList	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:76	scm-vue-all-productmgt/src/views/productMgt/ProductLabelMgt/index.vue
/productMgt/ProductOnShelf	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:14	scm-vue-all-productmgt/src/views/productMgt/ProductOnShelf/index.vue
/productMgt/ProductRelease	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:60	scm-vue-all-productmgt/src/views/productMgt/ProductPublishMgt/index.vue
/productMgt/RecoProductList	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:96	scm-vue-all-productmgt/src/views/productMgt/RecommendProductMgt/index.vue
/productMgt/RecoProductTypeList	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:82	scm-vue-all-productmgt/src/views/productMgt/RecommendProductTypeMgt/index.vue
/productMgt/brandMgt	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:178	scm-vue-all-productmgt/src/views/productMgt/brandMgt/index.vue
/productMgt/brandMgt/add	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:183	scm-vue-all-productmgt/src/views/productMgt/brandMgt/add.vue
/productMgt/productInfoCreate	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:71	scm-vue-all-productmgt/src/views/productMgt/ProductPublishMgt/Create.vue
/productMgt/productShelveDetail	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:20	scm-vue-all-productmgt/src/views/productMgt/ProductOnShelf/Detail.vue
/productMgt/productSkuList	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:28	scm-vue-all-productmgt/src/views/productMgt/ProductOnShelf/SettingStepPrice.vue
/productMgt/recommendProductDetail	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:101	scm-vue-all-productmgt/src/views/productMgt/RecommendProductMgt/Detail.vue
/productMgt/recommendProductTypeDetail	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:87	scm-vue-all-productmgt/src/views/productMgt/RecommendProductTypeMgt/add.vue
/productPropertyMgt/ProductAttributeList	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:172	scm-vue-all-productmgt/src/views/productPropertyMgt/HorizontalPropertyMgt/index.vue
/productPropertyMgt/ProductComAttrList	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:166	scm-vue-all-productmgt/src/views/productPropertyMgt/ProductLabelTypeMgt/index.vue
/productReport	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:274	scm-vue-all-productmgt/src/views/productReport/index.vue
/purchaseApplyQuery	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:396	scm-vue-all-productmgt/src/views/purchaseApplyQuery/index.vue
/queryMaterialCategory	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:378	scm-vue-all-productmgt/src/views/queryMaterialCategory/index.vue
/saleReport	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:527	scm-vue-all-productmgt/src/views/reportMgt/saleReport/index.vue
/saleReport/saleChild	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:533	scm-vue-all-productmgt/src/views/reportMgt/saleReport/saleChild.vue
/serviceConfig	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:316	scm-vue-all-productmgt/src/views/serviceConfig/index.vue
/supplierClassifyConfig	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:364	scm-vue-all-productmgt/src/views/supplierClassifyConfig/index.vue
/supplierClassifyConfig/add	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:369	scm-vue-all-productmgt/src/views/supplierClassifyConfig/add.vue
/transactionReport	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:503	scm-vue-all-productmgt/src/views/reportMgt/transactionReport/index.vue
/transactionReport/confirmCount	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:509	scm-vue-all-productmgt/src/views/reportMgt/transactionReport/confirmCount.vue
/transactionReport/sendCount	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:515	scm-vue-all-productmgt/src/views/reportMgt/transactionReport/sendCount.vue
/transactionReport/transactionChild	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:521	scm-vue-all-productmgt/src/views/reportMgt/transactionReport/transactionChild.vue
/welfareProductReport	scm-vue-all-productmgt	scm-vue-all-productmgt/src/router/index.js:280	scm-vue-all-productmgt/src/views/welfareProductReport/index.vue
/	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:8	scm-vue-all-purchasemgt-supplier/src/views/procurementSourcingProcessMgt/index.vue
/announcement	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:111	scm-vue-all-purchasemgt-supplier/src/views/announcement/index.vue
/bargainPlanMgt/bargainPlanMgtList	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:89	scm-vue-all-purchasemgt-supplier/src/views/bargainPlanMgt/index.vue
/bargainPlanMgt/detail	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:94	scm-vue-all-purchasemgt-supplier/src/views/bargainPlanMgt/detail.vue
/bargainPlanMgt/noticeView	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:102	scm-vue-all-purchasemgt-supplier/src/views/bargainPlanMgt/noticeView.vue
/content	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:116	scm-vue-all-purchasemgt-supplier/src/views/announcement/content.vue
/details	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:124	scm-vue-all-purchasemgt-supplier/src/views/announcement/pdf.vue
/enrollManage/detailEnrollIndex	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:60	scm-vue-all-purchasemgt-supplier/src/views/enrollManage/detailEnrollIndex.vue
/enrollManage/enrollIndex	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:54	scm-vue-all-purchasemgt-supplier/src/views/enrollManage/enrollIndex.vue
/enrollManage/payDetail	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:68	scm-vue-all-purchasemgt-supplier/src/views/enrollManage/payDetail.vue
/prequalification/approveUpload	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:133	scm-vue-all-purchasemgt-supplier/src/views/prequalification/approveUpload.vue
/procurementSourcingProcessMgt	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:14	scm-vue-all-purchasemgt-supplier/src/views/procurementSourcingProcessMgt/index.vue
/procurementSourcingProcessMgt/answerClarify	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:35	scm-vue-all-purchasemgt-supplier/src/views/procurementSourcingProcessMgt/answerClarify.vue
/procurementSourcingProcessMgt/biddingRoom	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:48	scm-vue-all-purchasemgt-supplier/src/views/procurementSourcingProcessMgt/biddingRoom.vue
/procurementSourcingProcessMgt/detail	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:27	scm-vue-all-purchasemgt-supplier/src/views/procurementSourcingProcessMgt/detail.vue
/procurementSourcingProcessMgt/noticeView	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:43	scm-vue-all-purchasemgt-supplier/src/views/procurementSourcingProcessMgt/noticeView.vue
/procurementSourcingProcessMgt/quotedPrice	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:19	scm-vue-all-purchasemgt-supplier/src/views/procurementSourcingProcessMgt/quotedPrice.vue
/responseManage/detailResponseIndex	scm-vue-all-purchasemgt-supplier	scm-vue-all-purchasemgt-supplier/src/router/index.js:80	scm-vue-all-purchasemgt-supplier/src/views/responseManage/detailResponseIndex.vue
